year,country,product,production_rate
2017,South Korea,pork,1.098137455924366
2018,South Korea,pork,1.159437398812736
2019,South Korea,pork,1.1759621697540867
2020,South Korea,pork,1.1936818599763561
2021,South Korea,pork,1.2206595616980551
2022,South Korea,pork,1.2492683200628643
2023,South Korea,pork,1.2671669823357399
2024,South Korea,pork,1.27813020658151
2025,South Korea,pork,1.295673858831183
2026,South Korea,pork,1.3098630388822503
2027,South Korea,pork,1.3170044959808658
2028,South Korea,pork,1.321589199787468
2016,Malaysia,pork,0.17566784067013386
2017,Malaysia,pork,0.17329981726306398
2018,Malaysia,pork,0.1694886670264436
2019,Malaysia,pork,0.1662137342408603
2020,Malaysia,pork,0.16419282805727045
2021,Malaysia,pork,0.16302496471847777
2022,Malaysia,pork,0.16277372848059143
2023,Malaysia,pork,0.16324978008828167
2024,Malaysia,pork,0.16269956118051046
2025,Malaysia,pork,0.16263688604575519
2026,Malaysia,pork,0.16239237675031407
2027,Malaysia,pork,0.16197641502293403
2028,Malaysia,pork,0.16164397913595305
2016,Mexico,pork,1.0479495322735572
2017,Mexico,pork,1.086984497387634
2018,Mexico,pork,1.1046276308688614
2019,Mexico,pork,1.1302533928378502
2020,Mexico,pork,1.1345724418757388
2021,Mexico,pork,1.1541518646487259
2022,Mexico,pork,1.1722915814710575
2023,Mexico,pork,1.1807872443278626
2024,Mexico,pork,1.188176122274978
2025,Mexico,pork,1.2073852635492015
2026,Mexico,pork,1.2240708398443485
2027,Mexico,pork,1.2390438850118832
2028,Mexico,pork,1.2542375418141543
2016,Other Asia & Oceania,pork,1.3378447373203297
2017,Other Asia & Oceania,pork,1.3615188613687255
2018,Other Asia & Oceania,pork,1.3727738801942795
2019,Other Asia & Oceania,pork,1.3895468182535924
2020,Other Asia & Oceania,pork,1.4071325364508078
2021,Other Asia & Oceania,pork,1.4209937223222542
2022,Other Asia & Oceania,pork,1.4312862331914076
2023,Other Asia & Oceania,pork,1.4407189330121168
2024,Other Asia & Oceania,pork,1.4494340714782976
2025,Other Asia & Oceania,pork,1.462957513049674
2026,Other Asia & Oceania,pork,1.4745534209639366
2027,Other Asia & Oceania,pork,1.484279204953148
2028,Other Asia & Oceania,pork,1.4944584552523068
2016,Other Europe,pork,0.6723838039443055
2017,Other Europe,pork,0.6700354320913513
2018,Other Europe,pork,0.6695223961144091
2019,Other Europe,pork,0.67233455500428
2020,Other Europe,pork,0.6764744515959543
2021,Other Europe,pork,0.6812983600175191
2022,Other Europe,pork,0.6879796011642731
2023,Other Europe,pork,0.6934153280448858
2024,Other Europe,pork,0.6985130198759416
2025,Other Europe,pork,0.7055343008937285
2026,Other Europe,pork,0.7123816527254343
2027,Other Europe,pork,0.7182972797045065
2028,Other Europe,pork,0.7251528508460117
2016,Other FSU,pork,0.47335127510622277
2017,Other FSU,pork,0.4735717778673827
2018,Other FSU,pork,0.46883432271991365
2019,Other FSU,pork,0.4587499065047745
2020,Other FSU,pork,0.4572770261394982
2021,Other FSU,pork,0.4550099761545574
2022,Other FSU,pork,0.4538420212808609
2023,Other FSU,pork,0.45250303121557683
2024,Other FSU,pork,0.44977042153266117
2025,Other FSU,pork,0.44841312866901073
2026,Other FSU,pork,0.4458130342862396
2027,Other FSU,pork,0.4427859943383945
2028,Other FSU,pork,0.4400308320923167
2016,Other South America,pork,1.3897662665824384
2017,Other South America,pork,1.37524557956778
2018,Other South America,pork,1.4014436049649217
2019,Other South America,pork,1.4178031530745385
2020,Other South America,pork,1.4391501379219755
2021,Other South America,pork,1.4534365013707073
2022,Other South America,pork,1.466567238379319
2023,Other South America,pork,1.4803426660432533
2024,Other South America,pork,1.500277684347207
2025,Other South America,pork,1.5241399606573627
2026,Other South America,pork,1.5427275791279835
2027,Other South America,pork,1.5652674124646149
2028,Other South America,pork,1.5790222035965786
2016,Philippines,pork,1.332652584394119
2017,Philippines,pork,1.3409287840701434
2018,Philippines,pork,1.3491635186184565
2019,Philippines,pork,1.3546419340630116
2020,Philippines,pork,1.3718310784184946
2021,Philippines,pork,1.384495595892744
2022,Philippines,pork,1.4016181151924818
2023,Philippines,pork,1.414567269211567
2024,Philippines,pork,1.4275322074732288
2025,Philippines,pork,1.4397236721859945
2026,Philippines,pork,1.453105371204461
2027,Philippines,pork,1.4691412222407243
2028,Philippines,pork,1.4847298824339392
2016,Russia,pork,2.4835798163708582
2017,Russia,pork,2.573759662322732
2018,Russia,pork,2.727839989206692
2019,Russia,pork,2.7508373016862384
2020,Russia,pork,2.719033232628399
2021,Russia,pork,2.6927506610216234
2022,Russia,pork,2.6685269378493017
2023,Russia,pork,2.637355670552434
2024,Russia,pork,2.60397518831692
2025,Russia,pork,2.5836031040411394
2026,Russia,pork,2.555381928486074
2027,Russia,pork,2.524258617296659
2028,Russia,pork,2.495753103788905
2016,South Africa Republic,pork,0.21028219351153957
2017,South Africa Republic,pork,0.21447997186022769
2018,South Africa Republic,pork,0.22345520777118186
2019,South Africa Republic,pork,0.22854388458118294
2020,South Africa Republic,pork,0.23315381584132405
2021,South Africa Republic,pork,0.2360212175774977
2022,South Africa Republic,pork,0.23975046707239825
2023,South Africa Republic,pork,0.24249724615055435
2024,South Africa Republic,pork,0.24561376062827062
2025,South Africa Republic,pork,0.2501510199656139
2026,South Africa Republic,pork,0.2527805864509606
2027,South Africa Republic,pork,0.25583190783996124
2028,South Africa Republic,pork,0.25892970731962855
2016,Taiwan,pork,0.7156517449960627
2017,Taiwan,pork,0.7034943077015468
2018,Taiwan,pork,0.6872301672962763
2019,Taiwan,pork,0.6690102803194627
2020,Taiwan,pork,0.6600551687902272
2021,Taiwan,pork,0.6520998588739111
2022,Taiwan,pork,0.6414728215983899
2023,Taiwan,pork,0.6308098298556903
2024,Taiwan,pork,0.6210742864294486
2025,Taiwan,pork,0.6133733988011338
2026,Taiwan,pork,0.6036094003738088
2027,Taiwan,pork,0.594165821462632
2028,Taiwan,pork,0.5852110726125708
2016,Thailand,pork,0.8843967150979154
2017,Thailand,pork,0.8948104426008698
2018,Thailand,pork,0.8971937398812736
2019,Thailand,pork,0.9017095082566673
2020,Thailand,pork,0.9079863391567057
2021,Thailand,pork,0.9156974386425941
2022,Thailand,pork,0.9229190220746833
2023,Thailand,pork,0.9295727769104583
2024,Thailand,pork,0.9347402673591828
2025,Thailand,pork,0.940970554979012
2026,Thailand,pork,0.9460121947482919
2027,Thailand,pork,0.9514222134758322
2028,Thailand,pork,0.9556451914657966
2016,Ukraine,pork,0.6775759568705164
2017,Ukraine,pork,0.6597403934420604
2018,Ukraine,pork,0.5818267674042094
2019,Ukraine,pork,0.59504516858228
2020,Ukraine,pork,0.6009457506896099
2021,Ukraine,pork,0.6018135513488085
2022,Ukraine,pork,0.6029844523024865
2023,Ukraine,pork,0.6030732167338949
2024,Ukraine,pork,0.6015190507106373
2025,Ukraine,pork,0.6009820170071716
2026,Ukraine,pork,0.5982473879339401
2027,Ukraine,pork,0.5949227205982531
2028,Ukraine,pork,0.5926945901651612
2016,USA,pork,9.79586185411781
2017,USA,pork,9.961307813076415
2018,USA,pork,10.111980572045331
2019,USA,pork,10.488917699269491
2020,USA,pork,10.522297386050179
2021,USA,pork,10.480639771602835
2022,USA,pork,10.47444933567471
2023,USA,pork,10.44877840031065
2024,USA,pork,10.368968187542531
2025,USA,pork,10.347578259320644
2026,USA,pork,10.350982014278273
2027,USA,pork,10.320319714194886
2028,USA,pork,10.328002574330037
2016,Vietnam,pork,2.337334175615919
2017,Vietnam,pork,2.3515584114755366
2018,Vietnam,pork,2.255632757690232
2019,Vietnam,pork,2.2729728157437648
2020,Vietnam,pork,2.294594772100355
2021,Vietnam,pork,2.3269583272503125
2022,Vietnam,pork,2.345385003969113
2023,Vietnam,pork,2.367121811280084
2024,Vietnam,pork,2.383392129408728
2025,Vietnam,pork,2.4108982202877898
2026,Vietnam,pork,2.4274596317063453
2027,Vietnam,pork,2.444027308920813
2028,Vietnam,pork,2.464322330068025
2016,World,pork,115559.0
2017,World,pork,116561.0
2018,World,pork,118592.0
2019,World,pork,120327.0
2020,World,pork,121808.0
2021,World,pork,123294.0
2022,World,pork,124713.0
2023,World,pork,126187.0
2024,World,pork,127843.0
2025,World,pork,129122.0
2026,World,pork,130548.0
2027,World,pork,132118.0
2028,World,pork,133627.0
2016,Argentina,poultry,1.886428921740349
2017,Argentina,poultry,1.8721203089940563
2018,Argentina,poultry,1.85419689206075
2019,Argentina,poultry,1.8142834930481109
2020,Argentina,poultry,1.7866332175479223
2021,Argentina,poultry,1.7543583115286403
2022,Argentina,poultry,1.7263496283016242
2023,Argentina,poultry,1.6982018148490403
2024,Argentina,poultry,1.6691867532390523
2025,Argentina,poultry,1.6397250430073964
2026,Argentina,poultry,1.614533650355226
2027,Argentina,poultry,1.5884320255824833
2028,Argentina,poultry,1.566656610810959
2016,Australia,poultry,1.0868422896377776
2017,Australia,poultry,1.062809379442646
2018,Australia,poultry,0.9946076499249432
2019,Australia,poultry,0.9877492900807712
2020,Australia,poultry,0.9970410394956901
2021,Australia,poultry,1.0017023422969011
2022,Australia,poultry,1.0022719193854999
2023,Australia,poultry,1.0051355077184105
2024,Australia,poultry,1.0058110231551483
2025,Australia,poultry,1.007498167195337
2026,Australia,poultry,1.0094394692256219
2027,Australia,poultry,1.00961437757902
2028,Australia,poultry,1.0119847516660725
2016,Bangladesh,poultry,0.16639809430393052
2017,Bangladesh,poultry,0.17128273641299693
2018,Bangladesh,poultry,0.17275647207802552
2019,Bangladesh,poultry,0.1734903475535406
2020,Bangladesh,poultry,0.1752862472661778
2021,Bangladesh,poultry,0.17575107972636422
2022,Bangladesh,poultry,0.17618966663060445
2023,Bangladesh,poultry,0.17724318674160366
2024,Bangladesh,poultry,0.1771472620000593
2025,Bangladesh,poultry,0.1778364920481683
2026,Bangladesh,poultry,0.17868075231003602
2027,Bangladesh,poultry,0.17944045299986733
2028,Bangladesh,poultry,0.18031977621150208
2016,Brazil,poultry,12.365129965669446
2017,Brazil,poultry,12.189335936830927
2018,Brazil,poultry,11.9076172186208
2019,Brazil,poultry,11.846444675401196
2020,Brazil,poultry,11.961276212530555
2021,Brazil,poultry,12.02909744333407
2022,Brazil,poultry,12.064355594021915
2023,Brazil,poultry,12.128281650028025
2024,Brazil,poultry,12.177947760087758
2025,Brazil,poultry,12.218455798558434
2026,Brazil,poultry,12.253513105628087
2027,Brazil,poultry,12.279452322601816
2028,Brazil,poultry,12.317280530949182
2016,Canada,poultry,1.2304701184053808
2017,Canada,poultry,1.2058304643474984
2018,Canada,poultry,1.231099519468648
2019,Canada,poultry,1.2316177974909368
2020,Canada,poultry,1.2286118615721087
2021,Canada,poultry,1.2208001008795435
2022,Canada,poultry,1.2140086240205246
2023,Canada,poultry,1.2066170789716866
2024,Canada,poultry,1.1992647276824098
2025,Canada,poultry,1.1933191548048516
2026,Canada,poultry,1.185984595014024
2027,Canada,poultry,1.1813744999057414
2028,Canada,poultry,1.1765351177906371
2016,Central AM & Carribean,poultry,1.433650949344917
2017,Central AM & Carribean,poultry,1.4173646438175496
2018,Central AM & Carribean,poultry,1.4298533247234637
2019,Central AM & Carribean,poultry,1.4362054714927535
2020,Central AM & Carribean,poultry,1.4288241348256787
2021,Central AM & Carribean,poultry,1.4233473093534252
2022,Central AM & Carribean,poultry,1.4187904733938148
2023,Central AM & Carribean,poultry,1.413400796836891
2024,Central AM & Carribean,poultry,1.4082836728038186
2025,Central AM & Carribean,poultry,1.4074488084955032
2026,Central AM & Carribean,poultry,1.4038185002206816
2027,Central AM & Carribean,poultry,1.4013112419094698
2028,Central AM & Carribean,poultry,1.3966212324822422
2016,China,poultry,10.901702515238561
2017,China,poultry,9.934398711953822
2018,China,poultry,9.81189671511116
2019,China,poultry,9.820208352087203
2020,China,poultry,9.867490029589606
2021,China,poultry,9.872797200592668
2022,China,poultry,9.903713892709765
2023,China,poultry,9.956673887685385
2024,China,poultry,9.95360075899078
2025,China,poultry,9.889160684343857
2026,China,poultry,9.867306405455814
2027,China,poultry,9.831521473506351
2028,China,poultry,9.817486218906838
2016,Cuba,poultry,0.021894486092622435
2017,Cuba,poultry,0.026548824144014525
2018,Cuba,poultry,0.025997333176790254
2019,Cuba,poultry,0.025368871576225277
2020,Cuba,poultry,0.024926025987392256
2021,Cuba,poultry,0.023643643012515366
2022,Cuba,poultry,0.023182850872447952
2023,Cuba,poultry,0.022723485479692777
2024,Cuba,poultry,0.022236057991639243
2025,Cuba,poultry,0.021775896985489995
2026,Cuba,poultry,0.021356265216338967
2027,Cuba,poultry,0.021644568260684387
2028,Cuba,poultry,0.02056879576557058
2016,West Africa,poultry,0.3538148952567785
2017,West Africa,poultry,0.3185858897281743
2018,West Africa,poultry,0.32119285828098926
2019,West Africa,poultry,0.32734027840290675
2020,West Africa,poultry,0.3312749260259874
2021,West Africa,poultry,0.3310110021752152
2022,West Africa,poultry,0.332287529171754
2023,West Africa,poultry,0.3340352365514838
2024,West Africa,poultry,0.33576447567375256
2025,West Africa,poultry,0.33752640327509487
2026,West Africa,poultry,0.33956461693978957
2027,West Africa,poultry,0.34282203277406564
2028,West Africa,poultry,0.34555576886158573
2016,Egypt,poultry,0.9309535486583059
2017,Egypt,poultry,0.9086549166709488
2018,Egypt,poultry,0.9493219727782763
2019,Egypt,poultry,0.9918410435608075
2020,Egypt,poultry,1.0010613662678503
2021,Egypt,poultry,1.0017023422969011
2022,Egypt,poultry,1.0099995363429826
2023,Egypt,poultry,1.0127100028783083
2024,Egypt,poultry,1.0095170328204217
2025,Egypt,poultry,1.0111274833595854
2026,Egypt,poultry,1.008015718211199
2027,Egypt,poultry,1.0124072250965277
2028,Egypt,poultry,1.0112991251405534
2016,EU,poultry,11.89746374273103
2017,EU,poultry,11.9992120994125
2018,EU,poultry,11.974707110689936
2019,EU,poultry,11.82189415452098
2020,EU,poultry,11.709603756593335
2021,EU,poultry,11.606664354843794
2022,EU,poultry,11.469329088295751
2023,EU,poultry,11.32992986017482
2024,EU,poultry,11.219573660648106
2025,EU,poultry,11.122402316955439
2026,EU,poultry,11.014137847573217
2027,EU,poultry,10.929808759766239
2028,EU,poultry,10.831527850149467
2016,Hong Kong,poultry,0.005254676662229384
2017,Hong Kong,poultry,0.005138482092389908
2018,Hong Kong,poultry,0.005870365556049412
2019,Hong Kong,poultry,0.005728454872050869
2020,Hong Kong,poultry,0.005628457481024057
2021,Hong Kong,poultry,0.0063049714700040985
2022,Hong Kong,poultry,0.006182093565986121
2023,Hong Kong,poultry,0.006059596127918074
2024,Hong Kong,poultry,0.005929615464437131
2025,Hong Kong,poultry,0.006532769095646998
2026,Hong Kong,poultry,0.0064068795649016895
2027,Hong Kong,poultry,0.006283906914392241
2028,Hong Kong,poultry,0.006170638729671173
2016,India,poultry,3.8770755972815802
2017,India,poultry,3.973759484781529
2018,India,poultry,4.071517824945699
2019,India,poultry,4.173588549637061
2020,India,poultry,4.271999228097259
2021,India,poultry,4.341760978531572
2022,India,poultry,4.417878614592832
2023,India,poultry,4.501522473527139
2024,India,poultry,4.593969581072668
2025,India,poultry,4.70141615916729
2026,India,poultry,4.808719051212324
2027,India,poultry,4.916808054572241
2028,India,poultry,5.024271179003374
2016,Indonesia,poultry,1.8487704056610383
2017,Indonesia,poultry,1.8746895500402514
2018,Indonesia,poultry,1.912900547621244
2019,Indonesia,poultry,1.9411278509292373
2020,Indonesia,poultry,1.9771967065483083
2021,Indonesia,poultry,1.9955234702562972
2022,Indonesia,poultry,2.0099531706412375
2023,Indonesia,poultry,2.0239051067246367
2024,Indonesia,poultry,2.0412701236324824
2025,Indonesia,poultry,2.0636291709916015
2026,Indonesia,poultry,2.0793883565642037
2027,Indonesia,poultry,2.10301418068327
2028,Indonesia,poultry,2.1179003373282503
2016,Iran,poultry,1.8671617739788413
2017,Iran,poultry,1.94320264460545
2018,Iran,poultry,1.9724428268326024
2019,Iran,poultry,1.992683944777695
2020,Iran,poultry,1.9989064711179723
2021,Iran,poultry,2.09246240660761
2022,Iran,poultry,2.185370075576094
2023,Iran,poultry,2.276135795549227
2024,Iran,poultry,2.362951762578197
2025,Iran,poultry,2.449062547634775
2026,Iran,poultry,2.536412432193858
2027,Iran,poultry,2.617596335784057
2028,Iran,poultry,2.699311630968379
2016,Iraq,poultry,0.16201919708540602
2017,Iraq,poultry,0.16700066800267202
2018,Iraq,poultry,0.17191784842716135
2019,Iraq,poultry,0.1759453996415624
2020,Iraq,poultry,0.18091470474720187
2021,Iraq,poultry,0.1859966583651209
2022,Iraq,poultry,0.1900993771540732
2023,Iraq,poultry,0.19390707609337837
2024,Iraq,poultry,0.19715971419253464
2025,Iraq,poultry,0.20033825226650792
2026,Iraq,poultry,0.20288451955522016
2027,Iraq,poultry,0.20667071629556702
2028,Iraq,poultry,0.2098017168088199
2016,Japan,poultry,1.4266447137952778
2017,Japan,poultry,1.4225031259099397
2018,Japan,poultry,1.4214670882148217
2019,Japan,poultry,1.4157467040925718
2020,Japan,poultry,1.4111346970281744
2021,Japan,poultry,1.413889852148419
2022,Japan,poultry,1.3994714310001082
2023,Japan,poultry,1.3914347608731878
2024,Japan,poultry,1.3904948264105073
2025,Japan,poultry,1.3893022276742617
2026,Japan,poultry,1.3845978615259764
2027,Japan,poultry,1.3775720380106546
2028,Japan,poultry,1.3712530510380385
2016,South Korea,poultry,0.7873257198907028
2017,South Korea,poultry,0.7296644571193669
2018,South Korea,poultry,0.7631475222864236
2019,South Korea,poultry,0.7627028486787728
2020,South Korea,poultry,0.7630580213559758
2021,South Korea,poultry,0.7778758551117556
2022,South Korea,poultry,0.778171027618503
2023,South Korea,poultry,0.7809304509854418
2024,South Korea,poultry,0.7827092413057013
2025,South Korea,poultry,0.7868357444090384
2026,South Korea,poultry,0.7887580619901191
2027,South Korea,poultry,0.786186576178407
2028,South Korea,poultry,0.7857279982447961
2016,Malaysia,poultry,1.332060533875149
2017,Malaysia,poultry,1.284620523097477
2018,Malaysia,poultry,1.2789010675679076
2019,Malaysia,poultry,1.2684435788112638
2020,Malaysia,poultry,1.2607744757493888
2021,Malaysia,poultry,1.2594180511333186
2022,Malaysia,poultry,1.2572832789824275
2023,Malaysia,poultry,1.2535789489630516
2024,Malaysia,poultry,1.2518900649292892
2025,Malaysia,poultry,1.2506623501999754
2026,Malaysia,poultry,1.2486296396486183
2027,Malaysia,poultry,1.2491010522053023
2028,Malaysia,poultry,1.247840276444615
2016,Mexico,poultry,2.883065928676522
2017,Mexico,poultry,2.9272219652981173
